Latin Extended-A
0x0B1D	2845	ORIYA LETTER JHA	ଝ
0x0B1E	2846	ORIYA LETTER NYA	ଞ
0x0B1F	2847	ORIYA LETTER TTA	ଟ
0x0B20	2848	ORIYA LETTER TTHA	ଠ
0x0B21	2849	ORIYA LETTER DDA	ଡ
0x0B22	2850	ORIYA LETTER DDHA	ଢ
0x0B23	2851	ORIYA LETTER NNA	ଣ
0x0B24	2852	ORIYA LETTER TA	ତ
0x0B25	2853	ORIYA LETTER THA	ଥ
0x0B26	2854	ORIYA LETTER DA	ଦ
0x0B27	2855	ORIYA LETTER DHA	ଧ
0x0B28	2856	ORIYA LETTER NA	ନ
0x0B2A	2858	ORIYA LETTER PA	ପ
0x0B2B	2859	ORIYA LETTER PHA	ଫ
0x0B2C	2860	ORIYA LETTER BA	ବ
0x0B2D	2861	ORIYA LETTER BHA	ଭ
0x0B2E	2862	ORIYA LETTER MA	ମ
0x0B2F	2863	ORIYA LETTER YA	ଯ
0x0B30	2864	ORIYA LETTER RA	ର
0x0B32	2866	ORIYA LETTER LA	ଲ
0x0B33	2867	ORIYA LETTER LLA	ଳ
0x0B36	2870	ORIYA LETTER SHA	ଶ
0x0B37	2871	ORIYA LETTER SSA	ଷ
0x0B38	2872	ORIYA LETTER SA	ସ
0x0B39	2873	ORIYA LETTER HA	ହ
0x0B3C	2876	ORIYA SIGN NUKTA	଼
0x0B3D	2877	ORIYA SIGN AVAGRAHA	ଽ
0x0B3E	2878	ORIYA VOWEL SIGN AA	ା
0x0B3F	2879	ORIYA VOWEL SIGN I	ି
0x0B40	2880	ORIYA VOWEL SIGN II	ୀ
0x0B41	2881	ORIYA VOWEL SIGN U	ୁ
0x0B42	2882	ORIYA VOWEL SIGN UU	ୂ
0x0B43	2883	ORIYA VOWEL SIGN VOCALIC R	ୃ
0x0B47	2887	ORIYA VOWEL SIGN E	େ
0x0B48	2888	ORIYA VOWEL SIGN AI	ୈ
0x0B4B	2891	ORIYA VOWEL SIGN O	ୋ
0x0B4C	2892	ORIYA VOWEL SIGN AU	ୌ
0x0B4D	2893	ORIYA SIGN VIRAMA	୍
0x0B56	2902	ORIYA AI LENGTH MARK	ୖ
0x0B57	2903	ORIYA AU LENGTH MARK	ୗ
0x0B5C	2908	ORIYA LETTER RRA	ଡ଼
0x0B5D	2909	ORIYA LETTER RHA	ଢ଼
0x0B5F	2911	ORIYA LETTER YYA	ୟ
0x0B60	2912	ORIYA LETTER VOCALIC RR	ୠ
0x0B61	2913	ORIYA LETTER VOCALIC LL	ୡ
0x0B66	2918	ORIYA DIGIT ZERO	୦
0x0B67	2919	ORIYA DIGIT ONE	୧
0x0B68	2920	ORIYA DIGIT TWO	୨
0x0B69	2921	ORIYA DIGIT THREE	୩
0x0B6A	2922	ORIYA DIGIT FOUR	୪
0x0B6B	2923	ORIYA DIGIT FIVE	୫
0x0B6C	2924	ORIYA DIGIT SIX	୬
0x0B6D	2925	ORIYA DIGIT SEVEN	୭
0x0B6E	2926	ORIYA DIGIT EIGHT	୮
0x0B6F	2927	ORIYA DIGIT NINE	୯
0x0B70	2928	ORIYA ISSHAR	୰
Tamil
Position	Decimal	Name	Appearance
0x0B82	2946	TAMIL SIGN ANUSVARA	ஂ
0x0B83	2947	TAMIL SIGN VISARGA	ஃ
0x0B85	2949	TAMIL LETTER A	அ
0x0B86	2950	TAMIL LETTER AA	ஆ
0x0B87	2951	TAMIL LETTER I	இ
0x0B88	2952	TAMIL LETTER II	ஈ
0x0B89	2953	TAMIL LETTER U	உ
0x0B8A	2954	TAMIL LETTER UU	ஊ
0x0B8E	2958	TAMIL LETTER E	எ
0x0B8F	2959	TAMIL LETTER EE	ஏ
0x0B90	2960	TAMIL LETTER AI	ஐ
0x0B92	2962	TAMIL LETTER O	ஒ
0x0B93	2963	TAMIL LETTER OO	ஓ
0x0B94	2964	TAMIL LETTER AU	ஔ
0x0B95	2965	TAMIL LETTER KA	க
0x0B99	2969	TAMIL LETTER NGA	ங
0x0B9A	2970	TAMIL LETTER CA	ச
0x0B9C	2972	TAMIL LETTER JA	ஜ
0x0B9E	2974	TAMIL LETTER NYA	ஞ
0x0B9F	2975	TAMIL LETTER TTA	ட
0x0BA3	2979	TAMIL LETTER NNA	ண
0x0BA4	2980	TAMIL LETTER TA	த
0x0BA8	2984	TAMIL LETTER NA	ந
0x0BA9	2985	TAMIL LETTER NNNA	ன
0x0BAA	2986	TAMIL LETTER PA	ப
0x0BAE	2990	TAMIL LETTER MA	ம
0x0BAF	2991	TAMIL LETTER YA	ய
0x0BB0	2992	TAMIL LETTER RA	ர
0x0BB1	2993	TAMIL LETTER RRA	ற
0x0BB2	2994	TAMIL LETTER LA	ல
0x0BB3	2995	TAMIL LETTER LLA	ள
0x0BB4	2996	TAMIL LETTER LLLA	ழ
0x0BB5	2997	TAMIL LETTER VA	வ
0x0BB7	2999	TAMIL LETTER SSA	ஷ
0x0BB8	3000	TAMIL LETTER SA	ஸ
0x0BB9	3001	TAMIL LETTER HA	ஹ
0x0BBE	3006	TAMIL VOWEL SIGN AA	ா
0x0BBF	3007	TAMIL VOWEL SIGN I	ி
0x0BC0	3008	TAMIL VOWEL SIGN II	ீ
0x0BC1	3009	TAMIL VOWEL SIGN U	ு
0x0BC2	3010	TAMIL VOWEL SIGN UU	ூ
0x0BC6	3014	TAMIL VOWEL SIGN E	ெ
0x0BC7	3015	TAMIL VOWEL SIGN EE	ே
0x0BC8	3016	TAMIL VOWEL SIGN AI	ை
0x0BCA	3018	TAMIL VOWEL SIGN O	ொ
0x0BCB	3019	TAMIL VOWEL SIGN OO	ோ
0x0BCC	3020	TAMIL VOWEL SIGN AU	ௌ
0x0BCD	3021	TAMIL SIGN VIRAMA	்
0x0BD7	3031	TAMIL AU LENGTH MARK	ௗ
0x0BE7	3047	TAMIL DIGIT ONE	௧
0x0BE8	3048	TAMIL DIGIT TWO	௨
0x0BE9	3049	TAMIL DIGIT THREE	௩
0x0BEA	3050	TAMIL DIGIT FOUR	௪
0x0BEB	3051	TAMIL DIGIT FIVE	௫
0x0BEC	3052	TAMIL DIGIT SIX	௬
0x0BED	3053	TAMIL DIGIT SEVEN	௭
0x0BEE	3054	TAMIL DIGIT EIGHT	௮
0x0BEF	3055	TAMIL DIGIT NINE	௯
0x0BF0	3056	TAMIL NUMBER TEN	௰
0x0BF1	3057	TAMIL NUMBER ONE HUNDRED	௱
0x0BF2	3058	TAMIL NUMBER ONE THOUSAND	௲
Telugu
Position	Decimal	Name	Appearance
0x0C01	3073	TELUGU SIGN CANDRABINDU	ఁ
0x0C02	3074	TELUGU SIGN ANUSVARA	ం
0x0C03	3075	TELUGU SIGN VISARGA	ః
0x0C05	3077	TELUGU LETTER A	అ
0x0C06	3078	TELUGU LETTER AA	ఆ
0x0C07	3079	TELUGU LETTER I	ఇ
0x0C08	3080	TELUGU LETTER II	ఈ
0x0C09	3081	TELUGU LETTER U	ఉ
0x0C0A	3082	TELUGU LETTER UU	ఊ
0x0C0B	3083	TELUGU LETTER VOCALIC R	ఋ
0x0C0C	3084	TELUGU LETTER VOCALIC L	ఌ
0x0C0E	3086	TELUGU LETTER E	ఎ
0x0C0F	3087	TELUGU LETTER EE	ఏ
0x0C10	3088	TELUGU LETTER AI	ఐ
0x0C12	3090	TELUGU LETTER O	ఒ
0x0C13	3091	TELUGU LETTER OO	ఓ
0x0C14	3092	TELUGU LETTER AU	ఔ
0x0C15	3093	TELUGU LETTER KA	క
0x0C16	3094	TELUGU LETTER KHA	ఖ
0x0C17	3095	TELUGU LETTER GA	గ
0x0C18	3096	TELUGU LETTER GHA	ఘ
0x0C19	3097	TELUGU LETTER NGA	ఙ
0x0C1A	3098	TELUGU LETTER CA	చ
0x0C1B	3099	TELUGU LETTER CHA	ఛ
0x0C1C	3100	TELUGU LETTER JA	జ
0x0C1D	3101	TELUGU LETTER JHA	ఝ
0x0C1E	3102	TELUGU LETTER NYA	ఞ
0x0C1F	3103	TELUGU LETTER TTA	ట
0x0C20	3104	TELUGU LETTER TTHA	ఠ
0x0C21	3105	TELUGU LETTER DDA	డ
0x0C22	3106	TELUGU LETTER DDHA	ఢ
0x0C23	3107	TELUGU LETTER NNA	ణ
0x0C24	3108	TELUGU LETTER TA	త
0x0C25	3109	TELUGU LETTER THA	థ
0x0C26	3110	TELUGU LETTER DA	ద
0x0C27	3111	TELUGU LETTER DHA	ధ
0x0C28	3112	TELUGU LETTER NA	న
0x0C2A	3114	TELUGU LETTER PA	ప
0x0C2B	3115	TELUGU LETTER PHA	ఫ
0x0C2C	3116	TELUGU LETTER BA	బ
0x0C2D	3117	TELUGU LETTER BHA	భ
0x0C2E	3118	TELUGU LETTER MA	మ
0x0C2F	3119	TELUGU LETTER YA	య
0x0C30	3120	TELUGU LETTER RA	ర
0x0C31	3121	TELUGU LETTER RRA	ఱ
0x0C32	3122	TELUGU LETTER LA	ల
0x0C33	3123	TELUGU LETTER LLA	ళ
0x0C35	3125	TELUGU LETTER VA	వ
0x0C36	3126	TELUGU LETTER SHA	శ
0x0C37	3127	TELUGU LETTER SSA	ష
0x0C38	3128	TELUGU LETTER SA	స
0x0C39	3129	TELUGU LETTER HA	హ
0x0C3E	3134	TELUGU VOWEL SIGN AA	ా
0x0C3F	3135	TELUGU VOWEL SIGN I	ి
0x0C40	3136	TELUGU VOWEL SIGN II	ీ
0x0C41	3137	TELUGU VOWEL SIGN U	ు
0x0C42	3138	TELUGU VOWEL SIGN UU	ూ
0x0C43	3139	TELUGU VOWEL SIGN VOCALIC R	ృ
0x0C44	3140	TELUGU VOWEL SIGN VOCALIC RR	ౄ
0x0C46	3142	TELUGU VOWEL SIGN E	ె
0x0C47	3143	TELUGU VOWEL SIGN EE	ే
0x0C48	3144	TELUGU VOWEL SIGN AI	ై
0x0C4A	3146	TELUGU VOWEL SIGN O	ొ
0x0C4B	3147	TELUGU VOWEL SIGN OO	ో
0x0C4C	3148	TELUGU VOWEL SIGN AU	ౌ
0x0C4D	3149	TELUGU SIGN VIRAMA	్
0x0C55	3157	TELUGU LENGTH MARK	ౕ
0x0C56	3158	TELUGU AI LENGTH MARK	ౖ
0x0C60	3168	TELUGU LETTER VOCALIC RR	ౠ
0x0C61	3169	TELUGU LETTER VOCALIC LL	ౡ
0x0C66	3174	TELUGU DIGIT ZERO	౦
0x0C67	3175	TELUGU DIGIT ONE	౧
0x0C68	3176	TELUGU DIGIT TWO	౨
0x0C69	3177	TELUGU DIGIT THREE	౩
0x0C6A	3178	TELUGU DIGIT FOUR	౪
0x0C6B	3179	TELUGU DIGIT FIVE	౫
0x0C6C	3180	TELUGU DIGIT SIX	౬
0x0C6D	3181	TELUGU DIGIT SEVEN	౭
0x0C6E	3182	TELUGU DIGIT EIGHT	౮
0x0C6F	3183	TELUGU DIGIT NINE	౯
Kannada
Position	Decimal	Name	Appearance
0x0C82	3202	KANNADA SIGN ANUSVARA	ಂ
0x0C83	3203	KANNADA SIGN VISARGA	ಃ
0x0C85	3205	KANNADA LETTER A	ಅ
0x0C86	3206	KANNADA LETTER AA	ಆ
0x0C87	3207	KANNADA LETTER I	ಇ
0x0C88	3208	KANNADA LETTER II	ಈ
0x0C89	3209	KANNADA LETTER U	ಉ
0x0C8A	3210	KANNADA LETTER UU	ಊ
0x0C8B	3211	KANNADA LETTER VOCALIC R	ಋ
0x0C8C	3212	KANNADA LETTER VOCALIC L	ಌ
0x0C8E	3214	KANNADA LETTER E	ಎ
0x0C8F	3215	KANNADA LETTER EE	ಏ
0x0C90	3216	KANNADA LETTER AI	ಐ
0x0C92	3218	KANNADA LETTER O	ಒ
0x0C93	3219	KANNADA LETTER OO	ಓ
0x0C94	3220	KANNADA LETTER AU	ಔ
0x0C95	3221	KANNADA LETTER KA	ಕ
0x0C96	3222	KANNADA LETTER KHA	ಖ
0x0C97	3223	KANNADA LETTER GA	ಗ
0x0C98	3224	KANNADA LETTER GHA	ಘ
0x0C99	3225	KANNADA LETTER NGA	ಙ
0x0C9A	3226	KANNADA LETTER CA	ಚ
0x0C9B	3227	KANNADA LETTER CHA	ಛ
0x0C9C	3228	KANNADA LETTER JA	ಜ
0x0C9D	3229	KANNADA LETTER JHA	ಝ
0x0C9E	3230	KANNADA LETTER NYA	ಞ
0x0C9F	3231	KANNADA LETTER TTA	ಟ
0x0CA0	3232	KANNADA LETTER TTHA	ಠ
0x0CA1	3233	KANNADA LETTER DDA	ಡ
0x0CA2	3234	KANNADA LETTER DDHA	ಢ
0x0CA3	3235	KANNADA LETTER NNA	ಣ
0x0CA4	3236	KANNADA LETTER TA	ತ
0x0CA5	3237	KANNADA LETTER THA	ಥ
0x0CA6	3238	KANNADA LETTER DA	ದ
0x0CA7	3239	KANNADA LETTER DHA	ಧ
0x0CA8	3240	KANNADA LETTER NA	ನ
0x0CAA	3242	KANNADA LETTER PA	ಪ
0x0CAB	3243	KANNADA LETTER PHA	ಫ
0x0CAC	3244	KANNADA LETTER BA	ಬ
0x0CAD	3245	KANNADA LETTER BHA	ಭ
0x0CAE	3246	KANNADA LETTER MA	ಮ
0x0CAF	3247	KANNADA LETTER YA	ಯ
0x0CB0	3248	KANNADA LETTER RA	ರ
0x0CB1	3249	KANNADA LETTER RRA	ಱ
0x0CB2	3250	KANNADA LETTER LA	ಲ
0x0CB3	3251	KANNADA LETTER LLA	ಳ
0x0CB5	3253	KANNADA LETTER VA	ವ
0x0CB6	3254	KANNADA LETTER SHA	ಶ
0x0CB7	3255	KANNADA LETTER SSA	ಷ
0x0CB8	3256	KANNADA LETTER SA	ಸ
0x0CB9	3257	KANNADA LETTER HA	ಹ
0x0CBE	3262	KANNADA VOWEL SIGN AA	ಾ
0x0CBF	3263	KANNADA VOWEL SIGN I	ಿ
0x0CC0	3264	KANNADA VOWEL SIGN II	ೀ
0x0CC1	3265	KANNADA VOWEL SIGN U	ು
0x0CC2	3266	KANNADA VOWEL SIGN UU	ೂ
0x0CC3	3267	KANNADA VOWEL SIGN VOCALIC R	ೃ
0x0CC4	3268	KANNADA VOWEL SIGN VOCALIC RR	ೄ
0x0CC6	3270	KANNADA VOWEL SIGN E	ೆ
0x0CC7	3271	KANNADA VOWEL SIGN EE	ೇ
0x0CC8	3272	KANNADA VOWEL SIGN AI	ೈ
0x0CCA	3274	KANNADA VOWEL SIGN O	ೊ
0x0CCB	3275	KANNADA VOWEL SIGN OO	ೋ
0x0CCC	3276	KANNADA VOWEL SIGN AU	ೌ
0x0CCD	3277	KANNADA SIGN VIRAMA	್
0x0CD5	3285	KANNADA LENGTH MARK	ೕ
0x0CD6	3286	KANNADA AI LENGTH MARK	ೖ
0x0CDE	3294	KANNADA LETTER FA	ೞ
0x0CE0	3296	KANNADA LETTER VOCALIC RR	ೠ
0x0CE1	3297	KANNADA LETTER VOCALIC LL	ೡ
0x0CE6	3302	KANNADA DIGIT ZERO	೦
0x0CE7	3303	KANNADA DIGIT ONE	೧
0x0CE8	3304	KANNADA DIGIT TWO	೨
0x0CE9	3305	KANNADA DIGIT THREE	೩
0x0CEA	3306	KANNADA DIGIT FOUR	೪
0x0CEB	3307	KANNADA DIGIT FIVE	೫
0x0CEC	3308	KANNADA DIGIT SIX	೬
0x0CED	3309	KANNADA DIGIT SEVEN	೭
0x0CEE	3310	KANNADA DIGIT EIGHT	೮
0x0CEF	3311	KANNADA DIGIT NINE	೯
Malayalam
Position	Decimal	Name	Appearance
0x0D02	3330	MALAYALAM SIGN ANUSVARA	ം
0x0D03	3331	MALAYALAM SIGN VISARGA	ഃ
0x0D05	3333	MALAYALAM LETTER A	അ
0x0D06	3334	MALAYALAM LETTER AA	ആ
0x0D07	3335	MALAYALAM LETTER I	ഇ
0x0D08	3336	MALAYALAM LETTER II	ഈ
0x0D09	3337	MALAYALAM LETTER U	ഉ
0x0D0A	3338	MALAYALAM LETTER UU	ഊ
0x0D0B	3339	MALAYALAM LETTER VOCALIC R	ഋ
0x0D0C	3340	MALAYALAM LETTER VOCALIC L	ഌ
0x0D0E	3342	MALAYALAM LETTER E	എ
0x0D0F	3343	MALAYALAM LETTER EE	ഏ
0x0D10	3344	MALAYALAM LETTER AI	ഐ
0x0D12	3346	MALAYALAM LETTER O	ഒ
0x0D13	3347	MALAYALAM LETTER OO	ഓ
0x0D14	3348	MALAYALAM LETTER AU	ഔ
0x0D15	3349	MALAYALAM LETTER KA	ക
0x0D16	3350	MALAYALAM LETTER KHA	ഖ
0x0D17	3351	MALAYALAM LETTER GA	ഗ
0x0D18	3352	MALAYALAM LETTER GHA	ഘ
0x0D19	3353	MALAYALAM LETTER NGA	ങ
0x0D1A	3354	MALAYALAM LETTER CA	ച
0x0D1B	3355	MALAYALAM LETTER CHA	ഛ
0x0D1C	3356	MALAYALAM LETTER JA	ജ
0x0D1D	3357	MALAYALAM LETTER JHA	ഝ
0x0D1E	3358	MALAYALAM LETTER NYA	ഞ
0x0D1F	3359	MALAYALAM LETTER TTA	ട
0x0D20	3360	MALAYALAM LETTER TTHA	ഠ
0x0D21	3361	MALAYALAM LETTER DDA	ഡ
0x0D22	3362	MALAYALAM LETTER DDHA	ഢ
0x0D23	3363	MALAYALAM LETTER NNA	ണ
0x0D24	3364	MALAYALAM LETTER TA	ത
0x0D25	3365	MALAYALAM LETTER THA	ഥ
0x0D26	3366	MALAYALAM LETTER DA	ദ
0x0D27	3367	MALAYALAM LETTER DHA	ധ
0x0D28	3368	MALAYALAM LETTER NA	ന
0x0D2A	3370	MALAYALAM LETTER PA	പ
0x0D2B	3371	MALAYALAM LETTER PHA	ഫ
0x0D2C	3372	MALAYALAM LETTER BA	ബ
0x0D2D	3373	MALAYALAM LETTER BHA	ഭ
0x0D2E	3374	MALAYALAM LETTER MA	മ
0x0D2F	3375	MALAYALAM LETTER YA	യ
0x0D30	3376	MALAYALAM LETTER RA	ര
0x0D31	3377	MALAYALAM LETTER RRA	റ
0x0D32	3378	MALAYALAM LETTER LA	ല
0x0D33	3379	MALAYALAM LETTER LLA	ള
0x0D34	3380	MALAYALAM LETTER LLLA	ഴ
0x0D35	3381	MALAYALAM LETTER VA	വ
0x0D36	3382	MALAYALAM LETTER SHA	ശ
0x0D37	3383	MALAYALAM LETTER SSA	ഷ
0x0D38	3384	MALAYALAM LETTER SA	സ
0x0D39	3385	MALAYALAM LETTER HA	ഹ
0x0D3E	3390	MALAYALAM VOWEL SIGN AA	ാ
0x0D3F	3391	MALAYALAM VOWEL SIGN I	ി
0x0D40	3392	MALAYALAM VOWEL SIGN II	ീ
0x0D41	3393	MALAYALAM VOWEL SIGN U	ു
0x0D42	3394	MALAYALAM VOWEL SIGN UU	ൂ
0x0D43	3395	MALAYALAM VOWEL SIGN VOCALIC R	ൃ
0x0D46	3398	MALAYALAM VOWEL SIGN E	െ
0x0D47	3399	MALAYALAM VOWEL SIGN EE	േ
0x0D48	3400	MALAYALAM VOWEL SIGN AI	ൈ
0x0D4A	3402	MALAYALAM VOWEL SIGN O	ൊ
0x0D4B	3403	MALAYALAM VOWEL SIGN OO	ോ
0x0D4C	3404	MALAYALAM VOWEL SIGN AU	ൌ
0x0D4D	3405	MALAYALAM SIGN VIRAMA	്
0x0D57	3415	MALAYALAM AU LENGTH MARK	ൗ
0x0D60	3424	MALAYALAM LETTER VOCALIC RR	ൠ
0x0D61	3425	MALAYALAM LETTER VOCALIC LL	ൡ
0x0D66	3430	MALAYALAM DIGIT ZERO	൦
0x0D67	3431	MALAYALAM DIGIT ONE	൧
0x0D68	3432	MALAYALAM DIGIT TWO	൨
0x0D69	3433	MALAYALAM DIGIT THREE	൩
0x0D6A	3434	MALAYALAM DIGIT FOUR	൪
0x0D6B	3435	MALAYALAM DIGIT FIVE	൫
0x0D6C	3436	MALAYALAM DIGIT SIX	൬
0x0D6D	3437	MALAYALAM DIGIT SEVEN	൭
0x0D6E	3438	MALAYALAM DIGIT EIGHT	൮
0x0D6F	3439	MALAYALAM DIGIT NINE	൯
Sinhala
Position	Decimal	Name	Appearance
0x0D82	3458	SINHALA SIGN ANUSVARAYA	ං
0x0D83	3459	SINHALA SIGN VISARGAYA	ඃ
0x0D85	3461	SINHALA LETTER AYANNA	අ
0x0D86	3462	SINHALA LETTER AAYANNA	ආ
0x0D87	3463	SINHALA LETTER AEYANNA	ඇ
0x0D88	3464	SINHALA LETTER AEEYANNA	ඈ
0x0D89	3465	SINHALA LETTER IYANNA	ඉ
0x0D8A	3466	SINHALA LETTER IIYANNA	ඊ
0x0D8B	3467	SINHALA LETTER UYANNA	උ
0x0D8C	3468	SINHALA LETTER UUYANNA	ඌ
0x0D8D	3469	SINHALA LETTER IRUYANNA	ඍ
0x0D8E	3470	SINHALA LETTER IRUUYANNA	ඎ
0x0D8F	3471	SINHALA LETTER ILUYANNA	ඏ
0x0D90	3472	SINHALA LETTER ILUUYANNA	ඐ
0x0D91	3473	SINHALA LETTER EYANNA	එ
0x0D92	3474	SINHALA LETTER EEYANNA	ඒ
0x0D93	3475	SINHALA LETTER AIYANNA	ඓ
0x0D94	3476	SINHALA LETTER OYANNA	ඔ
0x0D95	3477	SINHALA LETTER OOYANNA	ඕ
0x0D96	3478	SINHALA LETTER AUYANNA	ඖ
0x0D9A	3482	SINHALA LETTER ALPAPRAANA KAYANNA	ක
0x0D9B	3483	SINHALA LETTER MAHAAPRAANA KAYANNA	ඛ
0x0D9C	3484	SINHALA LETTER ALPAPRAANA GAYANNA	ග
0x0D9D	3485	SINHALA LETTER MAHAAPRAANA GAYANNA	ඝ
0x0D9E	3486	SINHALA LETTER KANTAJA NAASIKYAYA	ඞ
0x0D9F	3487	SINHALA LETTER SANYAKA GAYANNA	ඟ
0x0DA0	3488	SINHALA LETTER ALPAPRAANA CAYANNA	ච
0x0DA1	3489	SINHALA LETTER MAHAAPRAANA CAYANNA	ඡ
0x0DA2	3490	SINHALA LETTER ALPAPRAANA JAYANNA	ජ
0x0DA3	3491	SINHALA LETTER MAHAAPRAANA JAYANNA	ඣ
0x0DA4	3492	SINHALA LETTER TAALUJA NAASIKYAYA	ඤ
0x0DA5	3493	SINHALA LETTER TAALUJA SANYOOGA NAAKSIKYAYA	ඥ
0x0DA6	3494	SINHALA LETTER SANYAKA JAYANNA	ඦ
0x0DA7	3495	SINHALA LETTER ALPAPRAANA TTAYANNA	ට
0x0DA8	3496	SINHALA LETTER MAHAAPRAANA TTAYANNA	ඨ
0x0DA9	3497	SINHALA LETTER ALPAPRAANA DDAYANNA	ඩ
0x0DAA	3498	SINHALA LETTER MAHAAPRAANA DDAYANNA	ඪ
0x0DAB	3499	SINHALA LETTER MUURDHAJA NAYANNA	ණ
0x0DAC	3500	SINHALA LETTER SANYAKA DDAYANNA	ඬ
0x0DAD	3501	SINHALA LETTER ALPAPRAANA TAYANNA	ත
0x0DAE	3502	SINHALA LETTER MAHAAPRAANA TAYANNA	ථ
0x0DAF	3503	SINHALA LETTER ALPAPRAANA DAYANNA	ද
0x0DB0	3504	SINHALA LETTER MAHAAPRAANA DAYANNA	ධ
0x0DB1	3505	SINHALA LETTER DANTAJA NAYANNA	න
0x0DB3	3507	SINHALA LETTER SANYAKA DAYANNA	ඳ
0x0DB4	3508	SINHALA LETTER ALPAPRAANA PAYANNA	ප
0x0DB5	3509	SINHALA LETTER MAHAAPRAANA PAYANNA	ඵ
0x0DB6	3510	SINHALA LETTER ALPAPRAANA BAYANNA	බ
0x0DB7	3511	SINHALA LETTER MAHAAPRAANA BAYANNA	භ
0x0DB8	3512	SINHALA LETTER MAYANNA	ම
0x0DB9	3513	SINHALA LETTER AMBA BAYANNA	ඹ
0x0DBA	3514	SINHALA LETTER YAYANNA	ය
0x0DBB	3515	SINHALA LETTER RAYANNA	ර
0x0DBD	3517	SINHALA LETTER DANTAJA LAYANNA	ල
0x0DC0	3520	SINHALA LETTER VAYANNA	ව
0x0DC1	3521	SINHALA LETTER TAALUJA SAYANNA	ශ
0x0DC2	3522	SINHALA LETTER MUURDHAJA SAYANNA	ෂ
0x0DC3	3523	SINHALA LETTER DANTAJA SAYANNA	ස
0x0DC4	3524	SINHALA LETTER HAYANNA	හ
0x0DC5	3525	SINHALA LETTER MUURDHAJA LAYANNA	ළ
0x0DC6	3526	SINHALA LETTER FAYANNA	ෆ
0x0DCA	3530	SINHALA SIGN AL-LAKUNA	්
0x0DCF	3535	SINHALA VOWEL SIGN AELA-PILLA	ා
0x0DD0	3536	SINHALA VOWEL SIGN KETTI AEDA-PILLA	ැ
0x0DD1	3537	SINHALA VOWEL SIGN DIGA AEDA-PILLA	ෑ
0x0DD2	3538	SINHALA VOWEL SIGN KETTI IS-PILLA	ි
0x0DD3	3539	SINHALA VOWEL SIGN DIGA IS-PILLA	ී
0x0DD4	3540	SINHALA VOWEL SIGN KETTI PAA-PILLA	ු
0x0DD6	3542	SINHALA VOWEL SIGN DIGA PAA-PILLA	ූ
0x0DD8	3544	SINHALA VOWEL SIGN GAETTA-PILLA	ෘ
0x0DD9	3545	SINHALA VOWEL SIGN KOMBUVA	ෙ
0x0DDA	3546	SINHALA VOWEL SIGN DIGA KOMBUVA	ේ
0x0DDB	3547	SINHALA VOWEL SIGN KOMBU DEKA	ෛ
0x0DDC	3548	SINHALA VOWEL SIGN KOMBUVA HAA AELA-PILLA	ො
0x0DDD	3549	SINHALA VOWEL SIGN KOMBUVA HAA DIGA AELA-PILLA	ෝ
0x0DDE	3550	SINHALA VOWEL SIGN KOMBUVA HAA GAYANUKITTA	ෞ
0x0DDF	3551	SINHALA VOWEL SIGN GAYANUKITTA	ෟ
0x0DF2	3570	SINHALA VOWEL SIGN DIGA GAETTA-PILLA	ෲ
0x0DF3	3571	SINHALA VOWEL SIGN DIGA GAYANUKITTA	ෳ
0x0DF4	3572	SINHALA PUNCTUATION KUNDDALIYA	෴
Thai
Position	Decimal	Name	Appearance
0x0E01	3585	THAI CHARACTER KO KAI	ก
0x0E02	3586	THAI CHARACTER KHO KHAI	ข
0x0E03	3587	THAI CHARACTER KHO KHUAT	ฃ
0x0E04	3588	THAI CHARACTER KHO KHWAI	ค
0x0E05	3589	THAI CHARACTER KHO KHON	ฅ
0x0E06	3590	THAI CHARACTER KHO RAKHANG	ฆ
0x0E07	3591	THAI CHARACTER NGO NGU	ง
0x0E08	3592	THAI CHARACTER CHO CHAN	จ
0x0E09	3593	THAI CHARACTER CHO CHING	ฉ
0x0E0A	3594	THAI CHARACTER CHO CHANG	ช
0x0E0B	3595	THAI CHARACTER SO SO	ซ
0x0E0C	3596	THAI CHARACTER CHO CHOE	ฌ
0x0E0D	3597	THAI CHARACTER YO YING	ญ
0x0E0E	3598	THAI CHARACTER DO CHADA	ฎ
0x0E0F	3599	THAI CHARACTER TO PATAK	ฏ
0x0E10	3600	THAI CHARACTER THO THAN	ฐ
0x0E11	3601	THAI CHARACTER THO NANGMONTHO	ฑ
0x0E12	3602	THAI CHARACTER THO PHUTHAO	ฒ
0x0E13	3603	THAI CHARACTER NO NEN	ณ
0x0E14	3604	THAI CHARACTER DO DEK	ด
0x0E15	3605	THAI CHARACTER TO TAO	ต
0x0E16	3606	THAI CHARACTER THO THUNG	ถ
0x0E17	3607	THAI CHARACTER THO THAHAN	ท
0x0E18	3608	THAI CHARACTER THO THONG	ธ
0x0E19	3609	THAI CHARACTER NO NU	น
0x0E1A	3610	THAI CHARACTER BO BAIMAI	บ
0x0E1B	3611	THAI CHARACTER PO PLA	ป
0x0E1C	3612	THAI CHARACTER PHO PHUNG	ผ
0x0E1D	3613	THAI CHARACTER FO FA	ฝ
0x0E1E	3614	THAI CHARACTER PHO PHAN	พ
0x0E1F	3615	THAI CHARACTER FO FAN	ฟ
0x0E20	3616	THAI CHARACTER PHO SAMPHAO	ภ
0x0E21	3617	THAI CHARACTER MO MA	ม
0x0E22	3618	THAI CHARACTER YO YAK	ย
